3.0789474E+02  5.0270813E-04 -1.1359460E-03  3.9568608E-04  8.0225609E-02  1.5164888E-01  1.8230441E-02 -7.4538763E+03  5.8174368E+03 -3.2553277E+03  1.0683585E+01  5.9746683E+00 -1.3801296E+01
3.1184211E+02  4.9884475E-04 -1.1358487E-03  3.9809553E-04  8.1422784E-02  1.5161900E-01  1.8503167E-02 -7.4109071E+03  5.8417096E+03 -3.3095143E+03  1.1083167E+01  6.3318235E+00 -1.3657205E+01
3.1578947E+02  4.9487926E-04 -1.1357634E-03  4.0045806E-04  8.2614329E-02  1.5158823E-01  1.8776503E-02 -7.3663542E+03  5.8673839E+03 -3.3631283E+03  1.1484752E+01  6.6826900E+00 -1.3511844E+01
3.1973684E+02  4.9079189E-04 -1.1356860E-03  4.0276605E-04  8.3800022E-02  1.5155654E-01  1.9050411E-02 -7.3197775E+03  5.8940717E+03 -3.4159632E+03  1.2330655E+01  6.6665839E+00 -1.3158932E+01
3.2368421E+02  4.8646976E-04 -1.1355947E-03  4.0497812E-04  8.4979483E-02  1.5152393E-01  1.9324823E-02 -7.2687022E+03  5.9197384E+03 -3.4668567E+03  1.3543369E+01  6.3411654E+00 -1.2628990E+01
3.2763158E+02  4.8190322E-04 -1.1354872E-03  4.0708910E-04  8.6152195E-02  1.5149041E-01  1.9599646E-02 -7.2129108E+03  5.9441441E+03 -3.5156730E+03  1.4724310E+01  6.0243980E+00 -1.2104596E+01
3.3157895E+02  4.7709562E-04 -1.1353640E-03  4.0909861E-04  8.7317644E-02  1.5145600E-01  1.9874785E-02 -7.1524668E+03  5.9673006E+03 -3.5624196E+03  1.5942396E+01  5.7019978E+00 -1.1575159E+01
3.5526316E+02  4.4350960E-04 -1.1343237E-03  4.1904269E-04  9.4130274E-02  1.5123203E-01  2.1527165E-02 -6.6988383E+03  6.0809893E+03 -3.8002201E+03  2.2356471E+01  3.8993304E+00 -8.5061040E+00
3.7894737E+02  4.0252553E-04 -1.1328427E-03  4.2538593E-04  1.0056224E-01  1.5098100E-01  2.3168348E-02 -6.1039724E+03  6.1535347E+03 -3.9667335E+03  2.7876648E+01  2.2267270E+00 -5.5550368E+00
4.0263158E+02  3.5516691E-04 -1.1310274E-03  4.2819149E-04  1.0652290E-01  1.5070677E-01  2.4779996E-02 -5.3884452E+03  6.1879309E+03 -4.0649051E+03  3.2545665E+01  6.7785725E-01 -2.7350273E+00
4.2631579E+02  3.0242873E-04 -1.1289821E-03  4.2755121E-04  1.1193287E-01  1.5041300E-01  2.6344881E-02 -4.5720308E+03  6.1870417E+03 -4.0979842E+03  3.6396010E+01 -7.5293319E-01 -5.8334324E-02
4.5000000E+02  2.4527656E-04 -1.1268067E-03  4.2358349E-04  1.1672397E-01  1.5010313E-01  2.7846953E-02 -3.6737260E+03  6.1535890E+03 -4.0694952E+03  3.9460863E+01 -2.0719498E+00  2.4640560E+00
4.7368421E+02  1.8464428E-04 -1.1245936E-03  4.1643066E-04  1.2083909E-01  1.4978050E-01  2.9271413E-02 -2.7117371E+03  6.0901390E+03 -3.9832083E+03  4.1773781E+01 -3.2860287E+00  4.8223742E+00
4.9736842E+02  1.2143254E-04 -1.1224257E-03  4.0625652E-04  1.2423206E-01  1.4944828E-01  3.0604777E-02 -1.7034743E+03  5.9990916E+03 -3.8431115E+03  4.3368438E+01 -4.4023993E+00  7.0079946E+00
5.2105263E+02  5.6507624E-05 -1.1203749E-03  3.9324405E-04  1.2686747E-01  1.4910957E-01  3.1834936E-02 -6.6555113E+02  5.8826723E+03 -3.6533847E+03  4.4278434E+01 -5.4285400E+00  9.0133535E+00
5.4473684E+02 -9.2992832E-06 -1.1185001E-03  3.7759333E-04  1.2872051E-01  1.4876739E-01  3.2951210E-02  3.8621226E+02  5.7429285E+03 -3.4183752E+03  4.4537167E+01 -6.3720284E+00  1.0831866E+01
5.4868421E+02 -2.0301617E-05 -1.1182080E-03  3.7474165E-04  1.2895211E-01  1.4871023E-01  3.3125515E-02  5.6190161E+02  5.7174898E+03 -3.3750818E+03  4.4478553E+01 -6.5169130E+00  1.1103364E+01
5.5263158E+02 -3.1296859E-05 -1.1179224E-03  3.7182551E-04  1.2916150E-01  1.4865307E-01  3.3296357E-02  7.3735704E+02  5.6914794E+03 -3.3307177E+03  4.4418648E+01 -6.6616458E+00  1.1374369E+01
5.5657895E+02 -4.2284186E-05 -1.1176434E-03  3.6884511E-04  1.2934868E-01  1.4859593E-01  3.3463702E-02  9.1257345E+02  5.6648980E+03 -3.2852848E+03  4.4357454E+01 -6.8062268E+00  1.1644879E+01
5.6052632E+02 -5.3262778E-05 -1.1173711E-03  3.6580067E-04  1.2951361E-01  1.4853880E-01  3.3627514E-02  1.0875458E+03  5.6377462E+03 -3.2387851E+03  4.4294970E+01 -6.9506559E+00  1.1914895E+01
5.6447368E+02 -6.4231813E-05 -1.1171056E-03  3.6269238E-04  1.2965628E-01  1.4848172E-01  3.3787758E-02  1.2622689E+03  5.6100246E+03 -3.1912205E+03  4.4231196E+01 -7.0949331E+00  1.2184416E+01
5.6842105E+02 -7.5190467E-05 -1.1168467E-03  3.5952044E-04  1.2977667E-01  1.4842469E-01  3.3944398E-02  1.4367377E+03  5.5817338E+03 -3.1425930E+03  4.4166133E+01 -7.2390585E+00  1.2453443E+01
5.7894737E+02 -1.0430618E-04 -1.1161915E-03  3.5076882E-04  1.2998877E-01  1.4827297E-01  3.4344238E-02  1.8995686E+03  5.5036455E+03 -3.0081105E+03  4.3790069E+01 -7.5998362E+00  1.3104090E+01
5.8947368E+02 -1.3322183E-04 -1.1155884E-03  3.4160530E-04  1.3004270E-01  1.4812197E-01  3.4717647E-02  2.3580888E+03  5.4217988E+03 -2.8669092E+03  4.3328772E+01 -7.9510431E+00  1.3724155E+01
6.0000000E+02 -1.6187707E-04 -1.1150384E-03  3.3205041E-04  1.2993904E-01  1.4797194E-01  3.5064107E-02  2.8111866E+03  5.3363179E+03 -2.7193854E+03  4.2764213E+01 -8.2908020E+00  1.4307071E+01
6.1578947E+02 -2.0423508E-04 -1.1143147E-03  3.1703290E-04  1.2949033E-01  1.4774924E-01  3.5532289E-02  3.4781265E+03  5.2015591E+03 -2.4871835E+03  4.1711813E+01 -8.7783021E+00  1.5104096E+01
6.3157895E+02 -2.4566653E-04 -1.1137126E-03  3.0125968E-04  1.2869412E-01  1.4753008E-01  3.5937539E-02  4.1265652E+03  5.0592997E+03 -2.2431367E+03  4.0423752E+01 -9.2412196E+00  1.5808496E+01
6.4736842E+02 -2.8597642E-04 -1.1132300E-03  2.8480841E-04  1.2755694E-01  1.4731527E-01  3.6278885E-02  4.7529176E+03  4.9099069E+03 -1.9886927E+03  3.8914225E+01 -9.6818660E+00  1.6421067E+01
6.6315789E+02 -3.2497919E-04 -1.1128620E-03  2.6775795E-04  1.2608704E-01  1.4710561E-01  3.6555660E-02  5.3537960E+03  4.7537161E+03 -1.7252911E+03  3.7205258E+01 -1.0103026E+01  1.6947090E+01
6.8684211E+02 -3.8063533E-04 -1.1125096E-03  2.4123921E-04  1.2328027E-01  1.4680248E-01  3.6849048E-02  6.2001009E+03  4.5073744E+03 -1.3166663E+03  3.4254668E+01 -1.0698562E+01  1.7556476E+01
7.1052632E+02 -4.3237329E-04 -1.1123677E-03  2.1383716E-04  1.1978713E-01  1.4651528E-01  3.6996482E-02  6.9713611E+03  4.2473976E+03 -8.9617353E+02  3.0873947E+01 -1.1255024E+01  1.7951752E+01
7.3421053E+02 -4.7965865E-04 -1.1123962E-03  1.8584116E-04  1.1565464E-01  1.4624652E-01  3.6999549E-02  7.6579606E+03  3.9746484E+03 -4.6881383E+02  2.7105530E+01 -1.1777114E+01  1.8136352E+01
7.5789474E+02 -5.2200064E-04 -1.1125484E-03  1.5754679E-04  1.1093658E-01  1.4599865E-01  3.6861310E-02  8.2511252E+03  3.6899059E+03 -3.9570129E+01  2.2983874E+01 -1.2267799E+01  1.8110844E+01
7.8157895E+02 -5.5895259E-04 -1.1127733E-03  1.2925526E-04  1.0569279E-01  1.4577403E-01  3.6586265E-02  8.7429068E+03  3.3938891E+03  3.8659925E+02  1.8544296E+01 -1.2729169E+01  1.7876742E+01
8.0526316E+02 -5.9011420E-04 -1.1130177E-03  1.0127205E-04  9.9988607E-02  1.4557494E-01  3.6180297E-02  9.1262055E+03  3.0872781E+03  8.0478389E+02  1.3823090E+01 -1.3162425E+01  1.7436577E+01
8.2894737E+02 -6.1513397E-04 -1.1132285E-03  7.3905337E-05  9.3894209E-02  1.4540358E-01  3.5650612E-02  9.3947934E+03  2.7707348E+03  1.2101464E+03  8.8575969E+00 -1.3567895E+01  1.6793986E+01
8.5263158E+02 -6.3371120E-04 -1.1133548E-03  4.7464429E-05  8.7483955E-02  1.4526206E-01  3.5005680E-02  9.5433309E+03  2.4449246E+03  1.5979365E+03  3.6840231E+00 -1.3944738E+01  1.5950468E+01
8.6052632E+02 -6.3842869E-04 -1.1133700E-03  3.8909301E-05  8.5290390E-02  1.4522187E-01  3.4766729E-02  9.5653946E+03  2.3343763E+03  1.7225157E+03  1.9121866E+00 -1.4062076E+01  1.5616824E+01
8.6842105E+02 -6.4240520E-04 -1.1133695E-03  3.0499780E-05  8.3073326E-02  1.4518530E-01  3.4516423E-02  9.5737272E+03  2.2229656E+03  1.8444979E+03  3.2929482E-01 -1.4130096E+01  1.5309983E+01
8.8421053E+02 -6.4915005E-04 -1.1133688E-03  1.3856649E-05  7.8577423E-02  1.4512303E-01  3.3982896E-02  9.5729212E+03  2.0030871E+03  2.0849033E+03 -4.2861840E-01 -1.3722762E+01  1.5143786E+01
9.0000000E+02 -6.5477801E-04 -1.1133821E-03 -2.6731418E-06  7.4006679E-02  1.4507485E-01  3.3406454E-02  9.5604803E+03  1.7893874E+03  2.3227807E+03 -1.1457127E+00 -1.3345156E+01  1.4989070E+01
9.2368421E+02 -6.6116405E-04 -1.1133985E-03 -2.7225967E-05  6.7028027E-02  1.4502786E-01  3.2463618E-02  9.5212704E+03  1.4792018E+03  2.6753265E+03 -2.1595057E+00 -1.2849900E+01  1.4784976E+01
9.4736842E+02 -6.6512104E-04 -1.1133705E-03 -5.1446285E-05  5.9926244E-02  1.4500983E-01  3.1430045E-02  9.4586999E+03  1.1796475E+03  3.0234796E+03 -3.1214309E+00 -1.2447105E+01  1.4617579E+01
9.7105263E+02 -6.6667445E-04 -1.1132537E-03 -7.5282920E-05  5.2727836E-02  1.4501946E-01  3.0309101E-02  9.3737089E+03  8.8849771E+02  3.3681082E+03 -4.0555476E+00 -1.2140566E+01  1.4486636E+01
9.9473684E+02 -6.6583073E-04 -1.1130061E-03 -9.8678898E-05  4.5459116E-02  1.4505576E-01  2.9104069E-02  9.2666895E+03  6.0346099E+02  3.7100270E+03 -4.9842063E+00 -1.1931050E+01  1.4387809E+01
1.0184211E+03 -6.6257842E-04 -1.1125893E-03 -1.2156994E-04  3.8146466E-02  1.4511804E-01  2.7818182E-02  9.1375294E+03  3.2227653E+02  4.0499005E+03 -5.9275717E+00 -1.1815207E+01  1.4312748E+01
1.0421053E+03 -6.5689007E-04 -1.1119693E-03 -1.4388322E-04  3.0816573E-02  1.4520589E-01  2.6454663E-02  8.9856723E+03  4.2804051E+01  4.3881500E+03 -6.9029736E+00 -1.1787074E+01  1.4249415E+01
1.0480263E+03 -6.5508284E-04 -1.1117791E-03 -1.4936183E-04  2.8984581E-02  1.4523183E-01  2.6102035E-02  8.9440608E+03 -2.7021084E+01  4.4724766E+03 -7.1541042E+00 -1.1796612E+01  1.4234659E+01
1.0539474E+03 -6.5303271E-04 -1.1115746E-03 -1.5476553E-04  2.7153720E-02  1.4525936E-01  2.5744828E-02  8.8990525E+03 -9.6880556E+01  4.5557478E+03 -8.2105092E+00 -1.1800157E+01  1.3812689E+01
1.0657895E+03 -6.4764623E-04 -1.1111261E-03 -1.6512887E-04  2.3499804E-02  1.4531923E-01  2.5017458E-02  8.7866784E+03 -2.3658523E+02  4.7128002E+03 -1.0774278E+01 -1.1795800E+01  1.2713171E+01
1.0894737E+03 -6.3176287E-04 -1.1100751E-03 -1.8396646E-04  1.6259547E-02  1.4545852E-01  2.3517695E-02  8.4729097E+03 -5.1527005E+02  4.9871585E+03 -1.5719414E+01 -1.1736639E+01  1.0453451E+01
1.1131579E+03 -6.0932158E-04 -1.1088309E-03 -2.0014528E-04  9.1770109E-03  1.4562433E-01  2.1970981E-02  8.0451341E+03 -7.9174811E+02  5.2072749E+03 -2.0403856E+01 -1.1610412E+01  8.1341303E+00
1.1368421E+03 -5.8068560E-04 -1.1074179E-03 -2.1352252E-04  2.3304559E-03  1.4581698E-01  2.0393137E-02  7.5099404E+03 -1.0644146E+03  5.3720178E+03 -2.4790272E+01 -1.1414774E+01  5.7774652E+00
1.1605263E+03 -5.4627532E-04 -1.1058700E-03 -2.2398579E-04 -4.2057466E-03  1.4603654E-01  1.8800011E-02  6.8748577E+03 -1.3315861E+03  5.4807521E+03 -2.8838922E+01 -1.1146395E+01  3.4045210E+00
1.1842105E+03 -5.0656634E-04 -1.1042286E-03 -2.3145504E-04 -1.0361769E-02  1.4628281E-01  1.7207345E-02  6.1483416E+03 -1.5915070E+03  5.5333506E+03 -3.2511315E+01 -1.0802497E+01  1.0371127E+00
1.2078947E+03 -4.6208669E-04 -1.1025418E-03 -2.3588428E-04 -1.6072982E-02  1.4655534E-01  1.5630642E-02  5.3397429E+03 -1.8423630E+03  5.5302101E+03 -3.5770329E+01 -1.0380923E+01 -1.3023273E+00
1.2315789E+03 -4.1341381E-04 -1.1008613E-03 -2.3726292E-04 -2.1280608E-02  1.4685338E-01  1.4085023E-02  4.4592748E+03 -2.0822969E+03  5.4722645E+03 -3.8580292E+01 -9.8801888E+00 -3.5908751E+00
1.2552632E+03 -3.6117131E-04 -1.0992410E-03 -2.3561686E-04 -2.5932362E-02  1.4717590E-01  1.2585077E-02  3.5179772E+03 -2.3094246E+03  5.3609951E+03 -4.0907037E+01 -9.2995014E+00 -5.8052281E+00
1.2789474E+03 -3.0602560E-04 -1.0977345E-03 -2.3100936E-04 -2.9983091E-02  1.4752160E-01  1.1144709E-02  2.5276814E+03 -2.5218509E+03  5.1984383E+03 -4.2717911E+01 -8.6387489E+00 -7.9218013E+00
1.3026316E+03 -2.4868239E-04 -1.0963928E-03 -2.2354162E-04 -3.3395387E-02  1.4788887E-01  9.7769852E-03  1.5009743E+03 -2.7176860E+03  4.9871918E+03 -4.3981775E+01 -7.8984638E+00 -9.9168054E+00
1.3263158E+03 -1.8988327E-04 -1.0952628E-03 -2.1335322E-04 -3.6140177E-02  1.4827584E-01  8.4939686E-03  4.5116248E+02 -2.8950594E+03  4.7304183E+03 -4.4668974E+01 -7.0797587E+00 -1.1766305E+01
1.3500000E+03 -1.3040212E-04 -1.0943854E-03 -2.0062246E-04 -3.8197284E-02  1.4868035E-01  7.3065605E-03 -6.0776218E+02 -3.0521328E+03  4.4318486E+03 -4.4751302E+01 -6.1842381E+00 -1.3446258E+01
1.3736842E+03 -7.1041595E-05 -1.0937944E-03 -1.8556656E-04 -3.9555943E-02  1.4909999E-01  6.2243376E-03 -1.6611565E+03 -3.1871103E+03  4.0957840E+03 -4.4201967E+01 -5.2138885E+00 -1.4932537E+01
1.3973684E+03 -1.2629594E-05 -1.0935150E-03 -1.6844176E-04 -4.0215275E-02  1.4953206E-01  5.2553915E-03 -2.6937591E+03 -3.2982463E+03  3.7270982E+03 -4.2995555E+01 -4.1709502E+00 -1.6200940E+01
1.4210526E+03  4.3984376E-05 -1.0935643E-03 -1.4954349E-04 -4.0184703E-02  1.4997364E-01  4.4061711E-03 -3.6897229E+03 -3.3838493E+03  3.3312389E+03 -4.1108022E+01 -3.0577752E+00 -1.7227189E+01
1.4447368E+03  9.7932875E-05 -1.0939506E-03 -1.2920636E-04 -3.9484326E-02  1.5042157E-01  3.6813290E-03 -4.6326476E+03 -3.4422834E+03  2.9142297E+03 -3.8516690E+01 -1.8766751E+00 -1.7986923E+01
1.4684211E+03  1.4833433E-04 -1.0946743E-03 -1.0780419E-04 -3.8145220E-02  1.5087246E-01  3.0835724E-03 -5.5056123E+03 -3.4719647E+03  2.4826724E+03 -3.5200284E+01 -6.2976504E-01 -1.8455690E+01
1.4921053E+03  1.9429697E-04 -1.0957289E-03 -8.5749894E-05 -3.6209696E-02  1.5132272E-01  2.6135207E-03 -6.2912094E+03 -3.4713556E+03  2.0437490E+03 -3.1138984E+01  6.8119180E-01 -1.8608947E+01
1.5157895E+03  2.3492295E-04 -1.0971026E-03 -6.3495263E-05 -3.3731497E-02  1.5176857E-01  2.2695678E-03 -6.9715804E+03 -3.4389540E+03  1.6052238E+03 -2.6314508E+01  2.0549325E+00 -1.8422061E+01
1.5394737E+03  2.6931258E-04 -1.0987802E-03 -4.1530614E-05 -3.0775946E-02  1.5220604E-01  2.0477508E-03 -7.5284529E+03 -3.3732805E+03  1.1754455E+03 -2.0710220E+01  3.4908285E+00 -1.7870320E+01
1.5631579E+03  2.9656568E-04 -1.1007457E-03 -2.0385387E-05 -2.7420043E-02  1.5263101E-01  1.9416244E-03 -7.9431137E+03 -3.2728556E+03  7.6338548E+02 -1.4294027E+01  4.9905101E+00 -1.6919637E+01
1.5750000E+03  3.0724331E-04 -1.1018315E-03 -1.0293175E-05 -2.5619231E-02  1.5283747E-01  1.9292222E-03 -8.0913220E+03 -3.2091580E+03  5.6688744E+02 -1.0758840E+01  5.7656892E+00 -1.6277747E+01
1.5868421E+03  3.1580171E-04 -1.1029840E-03 -6.2148799E-07 -2.3752526E-02  1.5303917E-01  1.9421394E-03 -8.1967900E+03 -3.1362098E+03  3.7845898E+02 -7.0535271E+00  6.5544423E+00 -1.5545726E+01
1.5986842E+03  3.2213455E-04 -1.1042019E-03  8.5544775E-06 -2.1832856E-02  1.5323556E-01  1.9788190E-03 -8.2571676E+03 -3.0538249E+03  1.9934934E+02 -3.1435739E+00  7.3594563E+00 -1.4703900E+01
1.6105263E+03  3.2613423E-04 -1.1054844E-03  1.7156523E-05 -1.9873884E-02  1.5342606E-01  2.0375267E-03 -8.2700398E+03 -2.9618101E+03  3.0868480E+01  9.6447720E-01  8.1803834E+00 -1.3753588E+01
1.6263158E+03  3.2765006E-04 -1.1072943E-03  2.7592500E-05 -1.7225767E-02  1.5366989E-01  2.1467339E-03 -8.2090219E+03 -2.8237955E+03 -1.7485782E+02  6.7682681E+00  9.3017689E+00 -1.2303006E+01
1.6421053E+03  3.2457703E-04 -1.1092193E-03  3.6667679E-05 -1.4569586E-02  1.5390080E-01  2.2866279E-03 -8.0533715E+03 -2.6678234E+03 -3.5595350E+02  1.2947472E+01  1.0454701E+01 -1.0635776E+01
1.6578947E+03  3.1666903E-04 -1.1112618E-03  4.4178720E-05 -1.1943770E-02  1.5411734E-01  2.4515641E-03 -7.7972235E+03 -2.4933925E+03 -5.0898078E+02  1.9497955E+01  1.1639890E+01 -8.7476756E+00
1.6736842E+03  3.0368609E-04 -1.1134265E-03  4.9916463E-05 -9.3890223E-03  1.5431803E-01  2.6352882E-03 -7.4347072E+03 -2.2999833E+03 -6.3039451E+02  2.6420804E+01  1.2858612E+01 -6.6313928E+00
1.6894737E+03  2.8539415E-04 -1.1157202E-03  5.3665916E-05 -6.9483014E-03  1.5450135E-01  2.8309228E-03 -6.9599382E+03 -2.0870556E+03 -7.1653408E+02  3.3716617E+01  1.4112241E+01 -4.2796164E+00
1.7052632E+03  2.6156497E-04 -1.1181518E-03  5.5206206E-05 -4.6667955E-03  1.5466574E-01  3.0309543E-03 -6.3670117E+03 -1.8540453E+03 -7.6361286E+02  4.1391300E+01  1.5402805E+01 -1.6810141E+00
1.7171053E+03  2.3992809E-04 -1.1200723E-03  5.4776676E-05 -3.0885746E-03  1.5477564E-01  3.1789775E-03 -5.8412706E+03 -1.6657608E+03 -7.7097646E+02  4.7395348E+01  1.6395834E+01  4.3398288E-01
1.7289474E+03  2.1496174E-04 -1.1220817E-03  5.2880205E-05 -1.6473119E-03  1.5487329E-01  3.3212083E-03 -5.2432665E+03 -1.4655950E+03 -7.5249289E+02  5.3600902E+01  1.7409949E+01  2.6876872E+00
1.7407895E+03  1.8657888E-04 -1.1241856E-03  4.9418338E-05 -3.6447110E-04  1.5495799E-01  3.4537469E-03 -4.5705394E+03 -1.2532870E+03 -7.0645075E+02  6.0015248E+01  1.8446516E+01  5.0883198E+00
1.7526316E+03  1.5469436E-04 -1.1263899E-03  4.4290815E-05  7.3782238E-04  1.5502900E-01  3.5724785E-03 -3.8206205E+03 -1.0285677E+03 -6.3109151E+02  6.6637725E+01  1.9506079E+01  7.6390185E+00
1.7644737E+03  1.1922571E-04 -1.1287008E-03  3.7395918E-05  1.6367933E-03  1.5508559E-01  3.6730703E-03 -2.9910500E+03 -7.9116197E+02 -5.2461936E+02  7.3467519E+01  2.0589125E+01  1.0342946E+01
